match_id,actual_sum_fantasy_points,predicted_sum_fantasy_points,error,percentage_error
1347535,1086,857.4214181684512,-228.57858183154883,21.047751549866376
1347536,1188,710.1490990691325,-477.8509009308675,40.22313980899558
1347537,981,872.6025050719714,-108.39749492802855,11.049693672581911
1347538,1013,806.2809997255716,-206.71900027442837,20.406614044859662
1347539,689,744.7266348460771,55.726634846077104,8.088045696092468
1347540,839,777.1742238940112,-61.82577610598878,7.368984041238233
1347541,1134,828.3194961915019,-305.6805038084981,26.955952716798777
1347542,998,754.9875297373554,-243.01247026264457,24.349946920104667
1347543,534,820.6141923346232,286.6141923346232,53.673069725584874
1347544,1165,863.3630885518473,-301.63691144815266,25.891580381815675
1347545,1046,780.6438419288835,-265.3561580711165,25.368657559380164
1347546,893,885.1487199660048,-7.851280033995181,0.8792026913768399
1347547,1333,857.2752425336189,-475.7247574663811,35.68827887969851
1347548,796,710.196202516663,-85.80379748333701,10.77937154313279
1347549,1183,792.8630992194396,-390.1369007805604,32.97860530689437
1347550,880,705.1852841397205,-174.81471586027953,19.86530862048631
1347551,1211,841.8959939563365,-369.1040060436635,30.47927382689211
1347552,916,767.6704434018012,-148.3295565981988,16.19318303473786
1347553,1136,907.0478218138427,-228.9521781861573,20.15424103751385
1347554,853,760.9781271001192,-92.0218728998808,10.788027303620257
1347555,1277,854.0068583293167,-422.99314167068326,33.12397350592665
1347556,808,814.7214211496473,6.721421149647313,0.8318590531741724
1347557,1181,770.9319447386818,-410.06805526131825,34.72210459452314
1347558,1080,746.8693796070808,-333.13062039291924,30.845427814159187
1347559,1176,884.0745150438086,-291.92548495619144,24.82359565954009
1347560,1147,710.2058718409385,-436.79412815906153,38.08144099032795
1347561,1182,814.4036347512738,-367.5963652487262,31.099523286694264
1347562,1007,863.079933312952,-143.920066687048,14.291962928207349
1347563,750,876.3938840534554,126.3938840534554,16.852517873794053
1347564,1246,904.0454366078014,-341.95456339219857,27.444186468073724
1347565,573,921.8176273521318,348.8176273521318,60.87567667576471
1347566,748,898.7415528063292,150.7415528063292,20.15261401154134
1347567,1066,848.8176841219329,-217.18231587806713,20.373575598317743
1348326,941,802.0867124269786,-138.91328757302142,14.76230473677167
1348327,1145,808.1305242673025,-336.86947573269754,29.420914911152625
1348328,96,812.6340291493495,716.6340291493495,746.4937803639058
1348643,1324,752.8216247806009,-571.1783752193991,43.14036066611776
1348644,1024,790.89448683691,-233.10551316309,22.764210269833008
1348645,979,869.2467262410923,-109.75327375890765,11.210753192942558
1348646,1389,763.9465608773979,-625.0534391226021,45.00024759701959
1348647,653,807.7035554774583,154.70355547745828,23.691202982765432
1348648,1435,764.5999420618278,-670.4000579381722,46.717774072346494
1348656,936,853.8517492199635,-82.1482507800365,8.77652251923467
1348657,619,821.0527595242122,202.0527595242122,32.641802831052054
1348658,1226,794.530050945261,-431.469949054739,35.193307426977086
1351397,1032,897.9683440049523,-134.0316559950477,12.987563565411598
1351398,1141,935.3129565441692,-205.6870434558308,18.02691003118587
1351399,1148,899.3601974725598,-248.63980252744022,21.658519383923363
1355717,1154,781.131654670744,-372.86834532925604,32.31094846873969
1355718,599,828.377991483236,229.37799148323597,38.29348772675058
1355719,553,848.0014049014875,295.0014049014875,53.345642839328654
1358073,1312,710.81920272046,-601.18079727954,45.82170710972104
1358074,693,723.5774460366847,30.577446036684705,4.412329875423478
1358075,1122,711.0993334727672,-410.90066652723283,36.62216279208849
1358076,1041,744.1396890081792,-296.8603109918208,28.51684063322006
1358077,1115,630.7789867694728,-484.2210132305272,43.42789356327598
1358078,1057,757.6980471781836,-299.30195282181637,28.31617339846891
1358079,842,711.2471466631916,-130.75285333680836,15.528842439050875
1358080,749,646.86551507469,-102.13448492530995,13.636112807117485
1358082,1090,606.9967290987415,-483.0032709012585,44.31222668818885
1358083,941,736.0026953239754,-204.99730467602456,21.785048318387307
1358084,877,735.2547645844203,-141.7452354155797,16.16251259014592
1358085,685,744.6288165610486,59.62881656104855,8.704936724240664
1358086,1051,697.6100091781858,-353.3899908218142,33.624166586281085
1358087,1248,749.4526226558328,-498.5473773441672,39.94770651796212
1358088,1134,693.4311110327759,-440.5688889672241,38.850872042965094
1358089,1051,749.7037736404343,-301.2962263595657,28.667576247342126
1358090,601,757.4206151409934,156.4206151409934,26.02672464908376
1358091,909,631.199502571065,-277.80049742893505,30.56111082826568
1358092,1087,709.2954250801846,-377.7045749198154,34.7474309953832
1362379,1077,732.8273769862207,-344.17262301377934,31.95660380815036
1362380,1280,747.4096380125775,-532.5903619874225,41.608622030267384
1362381,911,820.1208492757927,-90.8791507242073,9.975757488936038
1364124,747,776.5843975134661,29.584397513466115,3.9604280473180875
1364125,1202,768.8003387618916,-433.19966123810843,36.03990526107391
1365092,1054,674.107041597807,-379.892958402193,36.04297518047372
1365093,1093,700.6004153448439,-392.3995846551561,35.90115138656506
1365095,1004,680.116075113554,-323.88392488644604,32.25935506837112
1365097,872,681.6596863340014,-190.34031366599856,21.828017622247543
1365098,1061,704.7977414126894,-356.20225858731055,33.572314664214005
1365099,1032,770.3395250078222,-261.6604749921778,25.354697189164515
1365100,1079,764.9020512674126,-314.0979487325874,29.110097194864448
1365101,942,717.803618714733,-224.19638128526697,23.80004047614299
1365102,1077,748.1464485926722,-328.8535514073278,30.53422018638141
1365103,1045,689.7128140168818,-355.2871859831182,33.99877377828882
1365104,1132,759.2521251956688,-372.7478748043312,32.9282574915487
1365105,1140,691.2803864371062,-448.71961356289376,39.36136961078016
1365106,976,689.9585791514392,-286.04142084856085,29.307522627926318
1365552,1207,729.828588299235,-477.171411700765,39.533671226243996
1367985,1208,772.0358019184514,-435.9641980815486,36.08975149681694
1368000,1015,769.2410701671507,-245.75892983284928,24.212702446586135
1368002,705,795.0709560096099,90.07095600960986,12.776022129022675
1368830,919,567.0164576375912,-351.9835423624088,38.300711900153296
1368831,928,548.6587166352322,-379.34128336476783,40.87729346603102
1368832,687,569.0960855577404,-117.90391444225963,17.162141840212463
1368849,363,506.45795091682726,143.45795091682726,39.52009667130228
1368851,842,504.7460317739399,-337.2539682260601,40.05391546627792
1373571,1082,841.7826525183979,-240.21734748160213,22.201233593493725
1373572,1396,763.533897062043,-632.466102937957,45.30559476632929
1373573,1160,849.8029883624405,-310.1970116375595,26.74112169289306
1373574,1295,839.1658543711562,-455.83414562884377,35.19954792500724
1373575,1216,849.3861179225953,-366.6138820774047,30.149167933997095
1373576,1275,791.2201305164602,-483.77986948353976,37.94351917517959
1373577,952,788.2855158820234,-163.71448411797655,17.196899592224426
1373578,934,775.1378622714693,-158.86213772853068,17.00879418935018
1375525,766,417.25232217965004,-348.74767782034996,45.528417470019576
1375526,1273,557.1233189099173,-715.8766810900827,56.23540307070564
1375527,1159,636.5425429454654,-522.4574570545346,45.07829655345424
1375528,1075,716.7360360899377,-358.26396391006233,33.32688036372673
1375529,899,574.812186649745,-324.18781335025506,36.0609358565356
1375530,1073,635.5269061039238,-437.4730938960762,40.77102459422891
1375531,1308,637.6050536286866,-670.3949463713134,51.253436266919984
1375532,1272,686.730777355065,-585.269222644935,46.01173134001061
1375533,717,617.3192847031984,-99.68071529680162,13.902470752691997
1375534,1091,734.1508097248584,-356.8491902751416,32.70845007104873
1375535,1290,741.5202274509254,-548.4797725490746,42.51781182550966
1375536,671,762.1089179543801,91.1089179543801,13.578080172038764
1375847,919,702.8702420329836,-216.12975796701642,23.51792796159047
1375848,1117,683.1704408979434,-433.8295591020566,38.838814601795576
1375849,573,653.6095985651048,80.60959856510476,14.067992768779192
1375866,566,754.6066310089736,188.60663100897364,33.32272632667379
1375867,368,718.274953368198,350.274953368198,95.18341124135816
1375868,623,682.8773745600886,59.87737456008858,9.61113556341711
1375872,631,744.3605734647635,113.36057346476355,17.965225588710545
1375873,928,715.1876019313354,-212.8123980686646,22.932370481537134
1375874,1062,737.4815109525142,-324.5184890474858,30.55729652047889
1377005,889,636.5210436645219,-252.47895633547807,28.40033254617301
1377006,1166,580.2640808596285,-585.7359191403715,50.23464143570939
1377007,906,605.0095251603334,-300.9904748396666,33.22190671519499
1377746,1013,750.6241546263724,-262.3758453736276,25.90087318594547
1377747,1207,764.9550473401804,-442.0449526598196,36.623442639587374
1377748,1102,691.4416794696464,-410.5583205303536,37.25574596464189
1377749,1058,811.0423583739164,-246.9576416260836,23.341932100764044
1377750,1062,768.5026109400811,-293.4973890599189,27.636288988692925
1377751,940,729.8582053159872,-210.14179468401278,22.355510072767316
1377752,1244,786.9352356297896,-457.06476437021036,36.74154054422913
1377753,940,725.8001029367846,-214.19989706321542,22.787223091831425
1377754,1236,827.4531479703148,-408.54685202968517,33.05395242958618
1377755,890,818.5393074241598,-71.4606925758402,8.029291300656203
1377756,555,733.8511119527531,178.85111195275306,32.22542557707263
1377757,1108,755.9093555774543,-352.09064442254567,31.777133973153944
1377758,510,455.1732953346905,-54.82670466530948,10.750334248099898
1377759,769,667.4430964729823,-101.55690352701765,13.206359366322193
1377760,1213,766.3734024281035,-446.62659757189647,36.81999979982658
1377761,1285,798.8248289682087,-486.17517103179125,37.83464366006157
1377762,1079,737.8796885261535,-341.1203114738465,31.614486698224887
1377763,1481,793.7743496729307,-687.2256503270693,46.40281231107828
1377764,1082,804.9302710774873,-277.0697289225127,25.6071838190862
1377765,1119,774.2181233614475,-344.7818766385525,30.81160649138092
1377766,1279,817.5885983108859,-461.4114016891141,36.07595009297217
1377767,1044,830.4079727736248,-213.5920272263752,20.45900643930797
1377768,882,779.00976552746,-102.99023447254001,11.67689733248753
1377769,829,822.9632955046272,-6.03670449537276,0.7281911333380893
1377770,736,776.4655822242199,40.46558222421993,5.49804106307336
1377771,937,702.3653403592954,-234.63465964070463,25.041052256211806
1377772,1100,756.1347211872937,-343.86527881270626,31.260479892064208
1377773,1036,819.7179433821343,-216.2820566178657,20.876646391685878
1377774,1173,763.7511387898007,-409.24886121019927,34.88907597699908
1377775,838,739.3201373647312,-98.67986263526882,11.775639932609645
1377776,1111,805.5564886556513,-305.44351134434874,27.49266528752014
1377777,1154,770.9559600305091,-383.0440399694909,33.192724434098
1377778,958,641.0023661353175,-316.9976338646825,33.089523367920926
1377779,1005,735.12685776392,-269.87314223607996,26.853048978714423
1378191,1063,737.5389326978717,-325.4610673021283,30.61722175937237
1378192,200,686.2657826247787,486.2657826247787,243.13289131238935
1378193,856,642.2260620334354,-213.77393796656463,24.973590883944468
1378198,1072,724.4164146361213,-347.5835853638787,32.42384191827227
1378199,799,742.8392269305319,-56.160773069468064,7.0288827371048885
1379757,540,610.821227951889,70.821227951889,13.115042213312778
1379758,1125,576.9345279492258,-548.0654720507742,48.71693084895771
1379759,474,629.2549269555337,155.25492695553373,32.75420399905775
1381214,750,691.1975846445079,-58.802415355492144,7.840322047398953
1381215,880,746.7626898858333,-133.2373101141667,15.140603422064396
1381216,1120,689.6669736708327,-430.3330263291673,38.42259163653279
1382166,840,504.46110745033354,-335.53889254966646,39.94510625591267
1382167,979,587.0600499073086,-391.93995009269145,40.034724217843866
1382168,878,617.6844041718768,-260.31559582812315,29.648701119376213
1382169,963,645.8800752987611,-317.1199247012389,32.93041793366967
1382170,848,643.1830661794199,-204.81693382058006,24.15294030903067
1382171,781,633.4537322246989,-147.5462677753011,18.891967704904108
1384392,1002,839.6295996744063,-162.37040032559366,16.20463077101733
1384393,1202,877.3475894827153,-324.6524105172847,27.009351956512866
1384395,1412,884.2562629452824,-527.7437370547176,37.37561877158056
1384396,896,828.6980932576059,-67.30190674239407,7.51137352035648
1384397,1207,788.9885171993485,-418.0114828006515,34.63226866616831
1384398,1364,807.8829791631318,-556.1170208368682,40.771042583348105
1384399,1252,822.9774467373444,-429.0225532626556,34.266977097656195
1384401,1118,911.1494622520561,-206.85053774794392,18.501837007866182
1384402,965,812.2325087920457,-152.76749120795432,15.830828104451225
1384403,892,821.2521776893818,-70.74782231061818,7.931370214194863
1384405,969,804.3416105824172,-164.65838941758284,16.99260984701577
1384406,1085,866.2054577914629,-218.7945422085371,20.16539559525688
1384408,985,775.4074990720723,-209.59250092792774,21.27842649014495
1384409,1424,878.0961223990722,-545.9038776009278,38.335946460739315
1384410,1041,789.2756330716539,-251.72436692834606,24.181015074769075
1384411,1207,922.5816376522641,-284.41836234773587,23.564073102546466
1384412,1149,817.2581154517,-331.74188454830005,28.872226679573547
1384414,1228,864.4603055889067,-363.53969441109325,29.60420964259717
1384415,1167,822.644217560909,-344.35578243909094,29.507779129313704
1384416,731,847.0949940620216,116.09499406202156,15.881668134339474
1384417,1244,913.8212674486257,-330.1787325513743,26.541698758149064
1384418,1547,850.8811399901631,-696.1188600098369,44.997987072387645
1384419,1040,812.1062546693879,-227.8937453306121,21.91286012794347
1384420,1012,835.2872673089378,-176.71273269106223,17.461732479353977
1384422,935,780.8491226559861,-154.1508773440139,16.486724849627155
1384423,1093,949.856570868153,-143.14342913184703,13.0963796095011
1384424,1056,776.025395176426,-279.97460482357405,26.512746668899055
1384426,959,859.5782350709837,-99.42176492901626,10.367233047864053
1384427,1288,925.0362336441115,-362.96376635588854,28.18041664253793
1384428,969,840.0036802009776,-128.99631979902244,13.312313704749478
1384429,1196,789.142623265303,-406.857376734697,34.01817531226563
1384431,1207,821.3172833176349,-385.68271668236514,31.953829054048477
1384432,895,791.6628362845156,-103.3371637154844,11.546051811785967
1384434,974,820.6248067992984,-153.37519320070157,15.74693975366546
1384435,1303,793.8256069948636,-509.1743930051364,39.07708311628061
1384436,1268,793.9986101478582,-474.00138985214176,37.38181307982191
1384437,1358,860.2693120399879,-497.7306879600121,36.65174432695229
1384438,1061,901.8306500315991,-159.16934996840087,15.001823748199893
1384439,1017,910.6049504439167,-106.39504955608334,10.461656790175352
1384542,968,566.0319161526819,-401.9680838473181,41.525628496623774
1384544,878,561.443597009084,-316.556402990916,36.05426002174442
1387600,697,653.5913086627203,-43.40869133727972,6.227932760011438
1387601,896,669.175849117057,-226.82415088294294,25.31519541104274
1387602,1187,710.5610443335643,-476.43895566643573,40.13807545631304
1388199,1117,692.17808768393,-424.82191231607,38.032400386398386
1388200,1067,656.7998221050267,-410.2001778949733,38.44425284863855
1388201,1116,692.9213083108885,-423.07869168911145,37.9102770330745
1388207,954,765.7502262039507,-188.24977379604934,19.732680691409783
1388208,1093,768.6114305990939,-324.38856940090614,29.678734620393975
1388209,868,770.9428380314978,-97.05716196850221,11.181700687615463
1388211,1072,670.2923400813063,-401.7076599186937,37.4727294700274
1388212,613,751.4850694995193,138.48506949951934,22.59136533434247
1388392,1007,846.2036022116041,-160.7963977883959,15.967864725759274
1388393,854,709.9211310773801,-144.0788689226199,16.87106193473301
1388394,640,876.1841190306792,236.1841190306792,36.90376859854362
1388398,771,791.157658897026,20.157658897025954,2.6144823472147802
1388401,907,809.0380742381325,-97.96192576186752,10.80065333647933
1388403,1171,810.0387714324091,-360.96122856759087,30.825040868282738
1388406,913,789.0378982780098,-123.96210172199017,13.577448162320938
1388407,1063,783.9940861737476,-279.00591382625237,26.24702858196165
1388410,1010,766.344365998922,-243.65563400107806,24.12432019812654
1388412,1185,611.1235623632759,-573.8764376367241,48.428391361748865
1388414,457,748.6532387777886,291.6532387777886,63.81908944809379
1389388,1151,746.0151453070615,-404.9848546929385,35.18547825307893
1389389,1261,735.7021891767572,-525.2978108232428,41.65724114379404
1389390,1330,772.4755048571435,-557.5244951428565,41.9191349731471
1392348,967,701.6579374636495,-265.34206253635045,27.439716911721867
1392349,976,748.3584312802409,-227.6415687197591,23.323931221286795
1392350,900,730.6062322216206,-169.39376777837936,18.821529753153264
1395700,324,759.1744377109458,435.17443771094577,134.3130980589339
1395701,1154,702.0726508529742,-451.9273491470258,39.16181535069547
1395702,855,678.981800658942,-176.018199341058,20.58692389953895
1398258,830,602.1114089766396,-227.8885910233604,27.456456749802456
1398259,690,640.7603629456212,-49.23963705437882,7.136179283243307
1398260,944,682.4018504968194,-261.5981495031806,27.711668379574217
1398265,541,598.4890588317479,57.48905883174791,10.626443406977433
1398266,934,612.1138931217215,-321.8861068782785,34.46318060795273
1398267,936,614.7635545100305,-321.23644548996947,34.32013306516768
1398271,1039,721.8664180820243,-317.1335819179757,30.522962648505843
1398272,31,736.5572946544856,705.5572946544856,2275.991273078986
1398273,948,729.162006320293,-218.83799367970698,23.084176548492298
1398274,706,770.6012944489069,64.60129444890686,9.15032499276301
1398275,703,720.5708958638104,17.570895863810392,2.4994161968435837
1403683,1002,509.0465916028213,-492.9534083971787,49.19694694582621
1403684,993,583.9421622344892,-409.05783776551084,41.19414277598297
1403685,1137,571.3302456138802,-565.6697543861198,49.75107778242039
1405124,664,557.5523763540683,-106.44762364593169,16.031268621375254
1405125,1077,562.3533144203502,-514.6466855796498,47.78520757471214
1405126,727,612.0051310702719,-114.99486892972811,15.81772612513454
1406078,1057,678.0948482704247,-378.9051517295753,35.84722343704592
1406079,1118,752.6466495377455,-365.3533504622545,32.6791905601301
1406080,1093,749.165591067383,-343.83440893261695,31.45785992064199
1408102,964,663.0718216689313,-300.9281783310687,31.216616009446962
1408106,324,794.2706714132788,470.2706714132788,145.14526895471568
1408107,906,793.8321705976973,-112.16782940230269,12.380555121666962
1408108,848,705.6182862491155,-142.3817137508845,16.790296432887324
1412539,629,547.8658745496851,-81.13412545031485,12.898907066822712
1412540,1063,611.2617058303124,-451.7382941696876,42.49654695857832
1412541,639,679.4876127054839,40.48761270548391,6.336089625271348
1415980,652,538.7699227250672,-113.2300772749328,17.36657626916147
1415981,972,574.2397658531814,-397.76023414681856,40.92183478876734
1415982,954,613.84841026249,-340.15158973751,35.65530290749581
1419827,1065,795.7756512871528,-269.22434871284725,25.27928156928143
1419828,1152,791.0925260157659,-360.9074739842341,31.328773783353657
1419829,1067,827.7916334710563,-239.20836652894366,22.418778493809153
1420220,1159,510.3344833299467,-648.6655166700533,55.96768910009088
1420221,1143,578.353030793165,-564.646969206835,49.40043475125416
1420222,833,656.6708977128108,-176.32910228718924,21.167959458246006
1420529,849,732.389265988987,-116.61073401101305,13.73506878810519
1420530,660,688.7154449583172,28.71544495831722,4.350824993684427
1420531,741,663.1279161153199,-77.87208388468014,10.50905315582728
1420532,1008,731.7269533616167,-276.27304663838333,27.40804034110946
1420533,1038,624.6650000750263,-413.33499992497366,39.820327545758545
1420534,772,755.5461649341731,-16.453835065826866,2.1313257857288685
1421069,964,622.6770157010354,-341.32298429896457,35.40694857873076
1421070,830,790.8929519064734,-39.1070480935266,4.711692541388747
1421071,665,710.1921869223081,45.19218692230811,6.7958175823019715
1421072,984,649.336402208973,-334.663597791027,34.01052823079542
1421073,943,788.7710098336671,-154.2289901663329,16.35514211732056
1425061,816,753.5226296405374,-62.47737035946261,7.656540485228261
1425062,618,726.5252957222073,108.52529572220726,17.56072746314033
1425063,583,704.059079978687,121.05907997868701,20.764850768213897
1426046,816,401.3491265077832,-414.6508734922168,50.815058026006966
1426047,982,426.19346325209244,-555.8065367479076,56.59944366068304
1426081,986,628.1872110967911,-357.8127889032089,36.289329503368045
1426082,1080,666.54782632425,-413.45217367575003,38.282608673680556
1426083,1060,639.4722213619087,-420.52777863809126,39.67243194698974
1427423,821,296.4145089429222,-524.5854910570778,63.89591852095954
1427424,978,499.55327011086433,-478.44672988913567,48.92093352649649
1427425,1023,419.91509553975607,-603.0849044602439,58.95258108115776
1427806,704,688.4299202631813,-15.570079736818684,2.211659053525381
1427807,954,660.0258126623614,-293.97418733763857,30.814904333085803
1427808,1078,734.4689636821294,-343.53103631787064,31.867443072158686
1427809,593,683.9950272252731,90.99502722527313,15.344861252153985
1427810,642,710.0983419655533,68.09834196555335,10.607218374696782
1427811,1205,749.5639464569385,-455.43605354306146,37.79552311560676
1427812,948,679.9795145848657,-268.0204854151343,28.27220310286227
1427813,670,726.9389148583726,56.93891485837264,8.498345501249647
1427814,936,678.620302693648,-257.379697306352,27.497830908798292
1427815,542,650.530380707603,108.53038070760294,20.024055481107556
1427816,1002,744.4644217686903,-257.5355782313097,25.702153516098775
1427817,987,749.898615287089,-237.101384712911,24.02243006209838
1427818,946,618.5780289618733,-327.4219710381267,34.61120201248696
1427819,974,633.0562945021112,-340.9437054978888,35.00448721744238
1427820,951,659.4492785259796,-291.5507214740204,30.65727880904526
1427821,900,709.8953021863832,-190.10469781361678,21.122744201512976
1427822,1019,692.0596320392348,-326.94036796076523,32.08443257711141
1427823,1107,783.9631698070325,-323.0368301929675,29.181285473619468
1427824,889,695.3671100610211,-193.6328899389789,21.780977495948132
1427825,948,705.0412327808589,-242.95876721914112,25.628561942947375
1427826,1235,719.030963545834,-515.969036454166,41.77886934851547
1427827,826,712.6102952574472,-113.3897047425528,13.72756716011535
1427828,1031,665.2081498971386,-365.7918501028614,35.47932590716405
1427829,1186,720.1612995019656,-465.8387004980344,39.278136635584694
1427830,1015,723.4436859174908,-291.5563140825092,28.724760008128982
1427831,1125,697.3506130262427,-427.64938697375726,38.01327884211176
1427832,1112,672.0990220428731,-439.9009779571269,39.5594404637704
1427833,739,745.7287757133344,6.7287757133343575,0.9105244537664895
1429569,964,567.3089883353057,-396.6910116646943,41.1505198822297
1429570,902,636.4056534325351,-265.59434656746487,29.445049508588124
1429571,654,568.6984030329317,-85.30159696706835,13.043057640224518
1429572,1031,712.7293363921183,-318.2706636078817,30.870093463422087
1429573,1081,661.8370153024275,-419.1629846975725,38.77548424584389
1429574,686,657.5270346642811,-28.472965335718868,4.150578037276803
1434287,1018,603.0026850575157,-414.9973149424843,40.76594449336781
1434288,1078,651.0025433695406,-426.9974566304594,39.610153676294935
1434289,788,696.3984211100823,-91.60157888991773,11.624565848974331
1436886,828,659.3912031049771,-168.60879689502292,20.363381267514846
1436887,701,604.1236468700491,-96.87635312995087,13.819736537796128
1436888,917,632.2285253263921,-284.77147467360794,31.05468644205103
